

    0.156731472968981743E-69    0.313664825024885829E+03    0.430184348945248443E-01    0.583520452060886319E+00
    0.207596594774235130E-69    0.313100699483719040E+03    0.148185014724731445E+00    0.688593745231628418E+00
    0.383498689751763201E-69    0.311871220571894071E+03    0.197138700507738990E+00    0.955663200985679695E+00
    0.516670124188453267E-69    0.311273083753989283E+03    0.595698889369812440E-01    0.858743611846729316E+00
    0.763476587755946390E-69    0.310490128060746713E+03    0.560729217750331327E-01    0.800700663313909100E+00
    0.952698041376126131E-69    0.310045296974701614E+03    0.386422872543334961E-01    0.497414052486419678E+00
    0.295335811840920816E-68    0.307780496686122945E+03    0.163869355641901110E+00    0.778081823365095016E+00
    0.470175253249747192E-68    0.306848511785488938E+03    0.191786985832244322E+00    0.929869792924018501E+00
    0.513032205101867414E-68    0.306672045552048928E+03    0.389476418495178223E-01    0.499256968498229980E+00
    0.589241917209374540E-68    0.306393049145121950E+03    0.624690965438196300E-01    0.897626123455853464E+00
    0.916964601391137956E-68    0.305506585056633128E+03    0.497134951574903713E-01    0.688668098649150462E+00
    0.141540345101961508E-67    0.304636383006737049E+03    0.496709354277796236E-01    0.686789934912154565E+00
    0.166759735546208726E-67    0.304306444474060868E+03    0.149902202562653464E+00    0.702199437966778861E+00
    0.212930013070600806E-67    0.303815625539248572E+03    0.189313406977581922E+00    0.918275432703465677E+00
    0.255087230057216295E-67    0.303452341477776940E+03    0.147874799121831324E+00    0.691182828815423145E+00
    0.308341234025677918E-67    0.303071138463647856E+03    0.544228553771972656E-01    0.763006508350372314E+00
    0.429045521314108340E-67    0.302408426561237945E+03    0.157954401948771361E+00    0.748021496229524852E+00
    0.139367126387024238E-66    0.300050159125769426E+03    0.193211167364938180E+00    0.941345049983803528E+00
    0.309213835044121464E-66    0.298454316301712140E+03    0.344872142404910598E-01    0.269517881385619773E+00
    0.456984844846754925E-66    0.297671081966259123E+03    0.104062925230740635E+00    0.426261990140442859E+00
    0.471780984839164428E-66    0.297605352696974023E+03    0.501417356099386272E-01    0.685215082969254818E+00
    0.486114476276829778E-66    0.297543494134309469E+03    0.414460960750869384E-01    0.535202402573006331E+00
    0.134847863807755510E-65    0.295500917820012546E+03    0.615395706574537182E-01    0.865619738835138541E+00
    0.245527930601794316E-65    0.294300390814367177E+03    0.345841131730608362E-01    0.271535291876777107E+00
    0.287344245193095083E-65    0.293983850321268733E+03    0.121939544362422519E+00    0.543890633052637518E+00
    0.356262301870092638E-65    0.293551877711334214E+03    0.136561751365661621E+00    0.630954027175903320E+00
    0.442209009891664234E-65    0.293117646949704749E+03    0.651178706203477953E-01    0.917869535102680545E+00
    0.515246222222176776E-65    0.292809922460813993E+03    0.477468847349374406E-01    0.639039914659100372E+00
    0.623913892633593157E-65    0.292425187503891436E+03    0.179542808003261972E+00    0.871681028329615026E+00
    0.860861112197515931E-65    0.291779345873356306E+03    0.405566472351202578E-01    0.511722581928567788E+00
    0.107426187256570078E-64    0.291334434087334216E+03    0.831055641174316406E-01    0.257949948310852051E+00
    0.136025582780451214E-64    0.290860356096998601E+03    0.116170771645934312E+00    0.509368708323924446E+00
    0.315369282381008214E-64    0.289176553496033193E+03    0.392023924475545515E-01    0.482712403848704119E+00
    0.371420511450175133E-64    0.288847372300895813E+03    0.335754137046018822E-01    0.304822744587944283E+00
    0.641313292892725273E-64    0.287753005862487726E+03    0.831170678138732910E-01    0.259382128715515137E+00
    0.161926505966922868E-63    0.285898586733614479E+03    0.161950457681157234E+00    0.778379130629834104E+00
    0.164342731495941959E-63    0.285866963717722172E+03    0.634545627447652555E-01    0.880361147426156454E+00
    0.226786718010257199E-63    0.285220851849314272E+03    0.174434120302142198E+00    0.847678999545581902E+00
    0.235194124365762076E-63    0.285146049395912996E+03    0.602967489178206223E-01    0.830186695495039761E+00
    0.342719120770693629E-63    0.284391049420839465E+03    0.423348546028137207E-01    0.535192728042602539E+00
    0.518700995385923397E-63    0.283560216663748179E+03    0.110097785559540584E+00    0.473219340107177866E+00
    0.671556943660797111E-63    0.283041674238353266E+03    0.575507218456097064E-01    0.784107964148768710E+00
    0.680062207117435469E-63    0.283014503314379624E+03    0.359784211121864581E-01    0.264035238902278702E+00
    0.794747320177032822E-63    0.282700823408704935E+03    0.145740405538876711E+00    0.688718213217325292E+00
    0.975246280240140402E-63    0.282289491796023242E+03    0.706966803434644214E-01    0.985429191551026151E+00
    0.115814904656565357E-62    0.281943715144094597E+03    0.131534736410459291E+00    0.606664273346330218E+00
    0.152534814400697228E-62    0.281390915956183335E+03    0.128303872807989744E+00    0.587709808635606956E+00
    0.163391086606950963E-62    0.281251408415655817E+03    0.507293343544006348E-01    0.222778737545013428E+00
    0.205489774599388098E-62    0.280790909130358045E+03    0.594043767715836460E-01    0.809739549855927443E+00
    0.242192921695543308E-62    0.280460232467167941E+03    0.683961164126177662E-01    0.947340131336606661E+00
    0.360641056397478170E-62    0.279661935358319511E+03    0.604743552675217622E-01    0.824639297852923003E+00
    0.428092229570390757E-62    0.279317024354438161E+03    0.869312611303201810E-01    0.292604007182723169E+00
    0.640851343444597367E-62    0.278508106645430303E+03    0.155676662921905518E+00    0.747051417827606201E+00
    0.765994243216262257E-62    0.278149352369815745E+03    0.379865012758066889E-01    0.444280217660817156E+00
    0.138570714014499193E-61    0.276961769960820561E+03    0.832791356340101124E-01    0.264750358906007455E+00
    0.142186484748887417E-61    0.276908252554701164E+03    0.495344918210340879E-01    0.647946644657534709E+00
    0.162774814916954195E-61    0.276635796008337820E+03    0.642048120498657227E-01    0.877265214920043945E+00
    0.177775181462418670E-61    0.276457492039463318E+03    0.403001036401248250E-01    0.488087574958604220E+00
    0.295999430168140298E-61    0.275435816434056392E+03    0.581819572561563317E-01    0.782863764283852848E+00
    0.344381615566671659E-61    0.275131030712326321E+03    0.132881760597229004E+00    0.617689847946166992E+00
    0.391431656790735492E-61    0.274872909627269792E+03    0.150182097043225660E+00    0.717812951586512260E+00
    0.477075807693944915E-61    0.274475180683997451E+03    0.662429828866455406E-01    0.224073883827759140E+00
    0.545369681449086492E-61    0.274205603733890712E+03    0.409214393252971750E-01    0.496959776954389087E+00
    0.659116180249180544E-61    0.273824731858960718E+03    0.135650158137568810E+00    0.634566972941062679E+00
    0.100300904725623327E-60    0.272983011876251680E+03    0.944332625133686987E-01    0.363788409136824198E+00
    0.105195618677904326E-60    0.272885718002721603E+03    0.414663553237915039E-01    0.505380213260650635E+00
    0.132547444618120299E-60    0.272421479998651080E+03    0.107634120128777128E+00    0.461486130914588955E+00
    0.135184402566149851E-60    0.272380081723859973E+03    0.381134152412414551E-01    0.439436376094818115E+00
    0.201772504990840754E-60    0.271577079606836890E+03    0.140524397913078969E+00    0.664022501237114482E+00
    0.201583891388480554E-60    0.271576950048142010E+03    0.179936747686077481E+00    0.885584746739075612E+00
    0.281976390645092168E-60    0.270903714613864281E+03    0.191466947892030614E+00    0.949157114945557323E+00
    0.376647518543027960E-60    0.270322741734458134E+03    0.474403500556945801E-01    0.605208933353424072E+00
    0.588939536634658261E-60    0.269426714258273762E+03    0.200314385811881351E+00    0.998273235076098442E+00
    0.595720020051296590E-60    0.269401819723144058E+03    0.115620025037581509E+00    0.514971173208249589E+00
    0.686706596236189600E-60    0.269115547063930592E+03    0.423494533961359040E-01    0.516723099104885564E+00
    0.899422544439253909E-60    0.268573855426277248E+03    0.183828055858612061E+00    0.908743262290954590E+00
    0.104345919239216664E-59    0.268274768067944592E+03    0.400797534257701440E-01    0.473720309488507074E+00
    0.110539708275719826E-59    0.268157441505872953E+03    0.671755671501159668E-01    0.908556282520294189E+00
    0.143589265789573304E-59    0.267632277314407020E+03    0.146307522127576140E+00    0.699289097000337923E+00
    0.179076103526475834E-59    0.267188569370805453E+03    0.112231016159057617E+00    0.494163393974304199E+00
    0.204379747392880686E-59    0.266922231580078574E+03    0.108986973762512207E+00    0.472935140132904053E+00
    0.386591025214340305E-59    0.265645456416809907E+03    0.180097460307359514E+00    0.889948526561758491E+00
    0.118837931250359484E-58    0.263397499649347822E+03    0.187578227797351976E+00    0.932487305842730541E+00
    0.156396357671691478E-58    0.262846233855929313E+03    0.424391526738198063E-01    0.510618080308833933E+00
    0.411039536591370436E-58    0.260911642122609692E+03    0.105292445913183333E+00    0.450519947615450778E+00
    0.586929094382310508E-58    0.260197212895888981E+03    0.138143181800842285E+00    0.655648469924926758E+00
    0.860960281461447600E-58    0.259428924189207464E+03    0.421672601099424629E-01    0.241080836600960302E+00
    0.149369669969534653E-57    0.258325002268859407E+03    0.455446698759971388E-01    0.558686163300785021E+00
    0.234769176451284617E-57    0.257418645141382285E+03    0.486603975296020508E-01    0.228948235511779785E+00
    0.397764864270331344E-57    0.256362128673719667E+03    0.157132089911625000E+00    0.766872723563808312E+00
    0.519444916101075227E-57    0.255826329203756615E+03    0.832587480545043945E-01    0.274275243282318115E+00
    0.597556800545432367E-57    0.255544152062609555E+03    0.683954657115384279E-01    0.906076462208311173E+00
    0.659794223608989179E-57    0.255343994740541916E+03    0.539763368265109844E-01    0.689670054353224593E+00
    0.939206401787342786E-57    0.254635780218005692E+03    0.502385236919900974E-01    0.630347634542899882E+00
    0.100026410055486110E-56    0.254507812059195828E+03    0.988630429229848673E-01    0.407286306868251291E+00
    0.114243673366417038E-56    0.254240013256760221E+03    0.719883064433087666E-01    0.956426473698861468E+00
    0.124128926859820909E-56    0.254072039046149513E+03    0.729841074563625097E-01    0.970623456362098569E+00
    0.149234190675561631E-56    0.253701646919464338E+03    0.655151009559631348E-01    0.860757648944854736E+00
    0.164537372250532086E-56    0.253504405099873566E+03    0.185850083827972412E+00    0.929139792919158936E+00
    0.175634781172729780E-56    0.253371867098450224E+03    0.502674579620361328E-01    0.629170954227447510E+00
    0.204138110255175201E-56    0.253069087010884203E+03    0.365245732495909636E-01    0.371607012586073482E+00
    0.274080503374912437E-56    0.252477836820199656E+03    0.139952554638502757E+00    0.670063257720950656E+00
    0.491591468462143820E-56    0.251307384516729400E+03    0.488540839180783074E-01    0.604040155351607044E+00
    0.712672344629599031E-56    0.250562637022360349E+03    0.950861907294993092E-01    0.379945751429448975E+00
    0.826023005780345365E-56    0.250265435312210087E+03    0.748384981100512908E-01    0.990833511593527505E+00
    0.881576960133169233E-56    0.250133255954731197E+03    0.441299950934912408E-01    0.524555667082932442E+00
    0.883954277458566183E-56    0.250125869884608903E+03    0.611555576324462891E-01    0.790826678276062012E+00
    0.102911030755087915E-55    0.249819780704795562E+03    0.178460402576549715E+00    0.890432763176831621E+00
    0.124676467042820924E-55    0.249434066139957906E+03    0.173138663215364697E+00    0.860959346673987547E+00
    0.126595818430863623E-55    0.249401511417771729E+03    0.156725817805027978E+00    0.768381624210087932E+00
    0.264159703482634910E-55    0.247928402661197623E+03    0.516925343091907061E-01    0.644435000185713869E+00
    0.285864516896901462E-55    0.247768474413683521E+03    0.473398700437919207E-01    0.575154486673799314E+00
    0.494151218759742589E-55    0.246671827214166512E+03    0.113493640534564524E+00    0.511514765697846707E+00
    0.568499074103972108E-55    0.246389511007508446E+03    0.149076199952813487E+00    0.726196411438446043E+00
    0.621441629265972448E-55    0.246209426401719924E+03    0.140500359266094693E+00    0.676463053326769259E+00
    0.639612658387800796E-55    0.246149784832828317E+03    0.437616498406618593E-01    0.513272474671507717E+00
    0.705461385104651476E-55    0.245951806305132550E+03    0.392421117646080259E-01    0.428007808409221702E+00
    0.765629723549582094E-55    0.245786113050060521E+03    0.650456746819236542E-01    0.841527211621990734E+00
    0.800610396872267408E-55    0.245694761510907426E+03    0.149410543381275768E+00    0.728498525014156129E+00
